Austin Powers: The Spy Who Shagged Me (1999),1.151063053735094
Happy Gilmore (1996),1.1496184176269804
U Turn (1997),1.1469463561017577
I Know What You Did Last Summer (1997),1.146013375918318
Mystery Men (1999),1.145979418446047
Empire Records (1995),1.1441779107424306
Tommy Boy (1995),1.143171029367589
"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",1.141519497389676
Ace Ventura: Pet Detective (1994),1.1404814615455534
"13th Warrior, The (1999)",1.1404205222251302
Loaded Weapon 1 (1993),1.1402853173256244
Scream 3 (2000),1.1402498408662938
"Lord of the Rings, The (1978)",1.139405816219615
Clue (1985),1.1382751003960732
"Nightmare on Elm Street 3: Dream Warriors, A (1987)",1.1377287649923586
Halloween (1978),1.137522596098745
Face/Off (1997),1.1362646359248252
Pet Sematary (1989),1.1348659045125968
"Man Who Knew Too Little, The (1997)",1.1343325357453786
Stigmata (1999),1.1342746097272451
Friday the 13th (1980),1.1341461922314922
"Sound of Music, The (1965)",1.1324931399726281
Magnolia (1999),1.1322169265090885
Mystery Science Theater 3000: The Movie (1996),1.1302575666439267
First Knight (1995),1.1301765757851452
Waterworld (1995),1.1296839158517469
Last Man Standing (1996),1.1267687620524691
"American Werewolf in Paris, An (1997)",1.1265672648238412
Star Wars: Episode I - The Phantom Menace (1999),1.1257495677652494
Pink Floyd - The Wall (1982),1.1256258309937193
"Piano, The (1993)",1.1244766213212412
Hope Floats (1998),1.124376239376907
Three Amigos! (1986),1.1236186516027395
Rocky V (1990),1.121123661429699
Hackers (1995),1.120990605533652
Kingpin (1996),1.1203111231381395
Evil Dead II (Dead By Dawn) (1987),1.1203053758223895
Eye of the Beholder (1999),1.1191196651257485
"Cable Guy, The (1996)",1.117925084031347
Mission to Mars (2000),1.1175040904882694
Lost in Space (1998),1.1163297985836054
Scream 2 (1997),1.1153060719892116
Gone in 60 Seconds (2000),1.114857347694032
Godzilla (1998),1.1134508153156193
8MM (1999),1.113431767875689
Mallrats (1995),1.1132784970850462
Grease (1978),1.1132637087192403
"Parent Trap, The (1998)",1.1124891300130155
Dogma (1999),1.1123373811350994
Mission: Impossible 2 (2000),1.1114345116117696
Angel Heart (1987),1.1111321672927639
Batman & Robin (1997),1.1103134723461718
"Bridges of Madison County, The (1995)",1.1093920374937623
George of the Jungle (1997),1.1086887281316595
"Clockwork Orange, A (1971)",1.1083416392682768
Independence Day (ID4) (1996),1.107916911349412
"'burbs, The (1989)",1.1077601938323736
"Ninth Gate, The (2000)",1.1076806238895116
Lake Placid (1999),1.1076029525143496
"Prince of Tides, The (1991)",1.1070961989680352
Road Trip (2000),1.106810206741125
Muppet Treasure Island (1996),1.106769499710846
"Mummy, The (1999)",1.1056306836735252
"Big Lebowski, The (1998)",1.1048641260384464
Johnny Mnemonic (1995),1.104818695098524
"Saint, The (1997)",1.1041135096653314
Escape from L.A. (1996),1.1040840426489433
Kids in the Hall: Brain Candy (1996),1.1033420827577842
"Exorcist, The (1973)",1.1028969237230175
"Goonies, The (1985)",1.1024412918468631
Spawn (1997),1.1021550367675927
Twister (1996),1.1014550350227859
"Big Kahuna, The (2000)",1.1005499833098988
101 Dalmatians (1996),1.0987170629656717
"Brady Bunch Movie, The (1995)",1.0986816211269987
Lethal Weapon 4 (1998),1.0976241539072893
Pocahontas (1995),1.0973458292939022
"Blob, The (1958)",1.0972580405845025
Where the Heart Is (2000),1.0971488856521299
There's Something About Mary (1998),1.0969376281355256
Titan A.E. (2000),1.0966522807750498
Star Trek: The Motion Picture (1979),1.0966405010125686
G.I. Jane (1997),1.0956832611502454
Terms of Endearment (1983),1.0950738737117762
Teenage Mutant Ninja Turtles (1990),1.0945877863467044
Leaving Las Vegas (1995),1.0935080878969552
Blade (1998),1.0933116571967605
"Crow, The (1994)",1.092776832342209
European Vacation (1985),1.0917092123496095
Legends of the Fall (1994),1.0912490403593054
Varsity Blues (1999),1.0903307339414112
Fantasia (1940),1.090107219431404
"Fifth Element, The (1997)",1.090077746697019
Event Horizon (1997),1.089863068390811
Barb Wire (1996),1.089214377368487
"Man in the Iron Mask, The (1998)",1.0887076195822525
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),1.0879711737451494
American Pie (1999),1.0870189233756309
"Naked Gun: From the Files of Police Squad!, The (1988)",1.0869709370494591
"First Wives Club, The (1996)",1.08692850840435
"Beach, The (2000)",1.0868320905931543
Austin Powers: International Man of Mystery (1997),1.0867368372550068
Popeye (1980),1.0852449939680615
Bram Stoker's Dracula (1992),1.084777305846084
End of Days (1999),1.0839958138316172
Howard the Duck (1986),1.0839364913011034
Conquest of the Planet of the Apes (1972),1.0836707814845716
"Lost World: Jurassic Park, The (1997)",1.0835562073120124
Home Alone (1990),1.08314018415619
Wolf (1994),1.0812197968896158
Final Destination (2000),1.0807552406059089
Alien: Resurrection (1997),1.0807294821807674
"Talented Mr. Ripley, The (1999)",1.080495147520803
Fight Club (1999),1.0800239229905046
Bulworth (1998),1.079924695328506
Rambo III (1988),1.0797440326668792
Christmas Vacation (1989),1.0792796425684146
Snow Falling on Cedars (1999),1.0792549330257255
Small Soldiers (1998),1.078107117947703
Hollow Man (2000),1.0770522548658104
Alien� (1992),1.0769503980324069
City of Angels (1998),1.076906460429739
Candyman (1992),1.0767741375791693
Can't Hardly Wait (1998),1.076705611957386
Hercules (1997),1.0765660245721407
Pitch Black (2000),1.0756760370940122
Home Alone 2: Lost in New York (1992),1.075588906414144
Dante's Peak (1997),1.0755169734246928
Yellow Submarine (1968),1.0754288199417832
Hot Shots! Part Deux (1993),1.0750751702812267
Big Daddy (1999),1.0747539704104638
"House on Haunted Hill, The (1999)",1.0746663253703173
"Amityville Horror, The (1979)",1.0744025007731233
Heavy Metal (1981),1.0735807476287826
Flubber (1997),1.073158343474416
Rosencrantz and Guildenstern Are Dead (1990),1.0728453527872281
Soldier (1998),1.072817152363552
"Haunting, The (1999)",1.0725393033709965
Young Guns II (1990),1.0719588031913196
Grumpier Old Men (1995),1.0717118389753955
Hook (1991),1.0708377007670047
Deep Blue Sea (1999),1.0706540347767945
Rushmore (1998),1.0705816424044596
"Nightmare Before Christmas, The (1993)",1.070256573544999
"Nutty Professor, The (1996)",1.0698829601548203
"Unbearable Lightness of Being, The (1988)",1.069794469569542
Reindeer Games (2000),1.0695714484920817
"Bachelor, The (1999)",1.0691263023616846
What Lies Beneath (2000),1.0681437464954258
Powder (1995),1.0674653346155252
Any Given Sunday (1999),1.0655838855395443
Ghost Dog: The Way of the Samurai (1999),1.0655114765503122
Wild Wild West (1999),1.0652045226765676
Grease 2 (1982),1.0651005923112344
"Patriot, The (2000)",1.065062972118473
Meet Joe Black (1998),1.064942398452214
Police Academy (1984),1.0646545301979893
Jacob's Ladder (1990),1.0644527215090218
Pi (1998),1.064329878058571
Out of Africa (1985),1.0641638635259627
Blue Velvet (1986),1.063284320724301
Conan the Barbarian (1982),1.0632038537802389
Fantasia 2000 (1999),1.0631655409179417
"Lawnmower Man, The (1992)",1.0631325354112238
Cruel Intentions (1999),1.0629755851656615
Hairspray (1988),1.0625826513168957
"Astronaut's Wife, The (1999)",1.0621359102663734
"Cell, The (2000)",1.0620329674086053
"Little Shop of Horrors, The (1960)",1.0620077311171903
Weekend at Bernie's (1989),1.0614260006935266
Legend (1985),1.0603797377313913
History of the World: Part I (1981),1.0599911618517888
"Omen, The (1976)",1.0595211065903394
Steel Magnolias (1989),1.0590209009193783
Sphere (1998),1.0582765892515258
Rosemary's Baby (1968),1.0578404673077737
Coneheads (1993),1.0577860159904695
Beneath the Planet of the Apes (1970),1.057292974031761
Brazil (1985),1.0556469943407738
Pecker (1998),1.0554260043380166
Gone with the Wind (1939),1.053952451564269
Cabaret (1972),1.0537867346528285
Rocky III (1982),1.0532872187049842
Strange Days (1995),1.053250777843982
Naked Gun 33 1/3: The Final Insult (1994),1.0529976288343477
Escape from the Planet of the Apes (1971),1.0529491693307864
"Island of Dr. Moreau, The (1996)",1.0527273682670562
"Devil's Advocate, The (1997)",1.0520394471275407
"Godfather: Part III, The (1990)",1.0516391129334715
Ghost (1990),1.051219774527888
Rambo: First Blood Part II (1985),1.050928813750519
Cat Ballou (1965),1.0508755767104756
Battle for the Planet of the Apes (1973),1.0506977215338587
Flashdance (1983),1.0505504288746732
Little Shop of Horrors (1986),1.0504216613441297
Mortal Kombat (1995),1.0503356900132403
Pete's Dragon (1977),1.0500887502863157
Army of Darkness (1993),1.050011636730851
Sommersby (1993),1.049909853425494
Boogie Nights (1997),1.0498112907643642
Summer of Sam (1999),1.0495529503640157
Inspector Gadget (1999),1.049442209719446
In the Company of Men (1997),1.049335474044808
Double Jeopardy (1999),1.0492576603956238
"Fly, The (1958)",1.048277906493061
Repo Man (1984),1.047266430935087
"Ghost and the Darkness, The (1996)",1.0471467821397589
Tombstone (1993),1.0470275736807022
Batman Forever (1995),1.0469244306904564
"NeverEnding Story, The (1984)",1.0469093955834208
Midnight in the Garden of Good and Evil (1997),1.0465585971392188
Free Willy (1993),1.0464029955321048
Last Action Hero (1993),1.0450455686145756
Pretty Woman (1990),1.044722106967753
"Long Kiss Goodnight, The (1996)",1.0444918726327301
"Avengers, The (1998)",1.0443084966423974
Caddyshack (1980),1.0442331532670532
Super Mario Bros. (1993),1.0441110220866836
Star Trek VI: The Undiscovered Country (1991),1.0440631839443106
American Movie (1999),1.0431926445186288
Zero Effect (1998),1.0429322323123458
Demolition Man (1993),1.0428690243910916
2001: A Space Odyssey (1968),1.0425036529459768
"Color Purple, The (1985)",1.0421101505834323
Airplane II: The Sequel (1982),1.0420108599125535
Crumb (1994),1.0410383061209085
"Faculty, The (1998)",1.0408329997330668
Broken Arrow (1996),1.0401801168887694
Chariots of Fire (1981),1.040075618476583
Anaconda (1997),1.0393754161282112
Encino Man (1992),1.0390478168056034
Welcome to the Dollhouse (1995),1.038786246731373
"Mighty Ducks, The (1992)",1.038620198875932
Deconstructing Harry (1997),1.0380939161505658
Babe (1995),1.0379604202733412
Days of Thunder (1990),1.037918988552816
You've Got Mail (1998),1.0378539259144464
Runaway Bride (1999),1.0375388681526974
"Apostle, The (1997)",1.0372516773409588
Escape to Witch Mountain (1975),1.0372034373709593
Friday (1995),1.0371540728401616
Sister Act (1992),1.0370324674735274
Fallen (1998),1.0368037613159695
"Bodyguard, The (1992)",1.0366325427816707
Bad Boys (1995),1.0358837785706485
Random Hearts (1999),1.0357156112124781
"Thomas Crown Affair, The (1968)",1.0355681695049128
54 (1998),1.0354813969282666
Deep Impact (1998),1.035280556927624
Scream (1996),1.0352179325555606
Them! (1954),1.0351663539935732
Glengarry Glen Ross (1992),1.0348076170543785
Tron (1982),1.0341405421515772
Interview with the Vampire (1994),1.0340610195455076
"Replacement Killers, The (1998)",1.0339078862458584
"Blue Lagoon, The (1980)",1.0338859531860167
"Cradle Will Rock, The (1999)",1.0335574480760878
King Kong (1976),1.0332085262820834
"Black Hole, The (1979)",1.0330969405611437
"Muppet Christmas Carol, The (1992)",1.0329951867709264
Tarzan (1999),1.0328432444497588
Wild Things (1998),1.0327852474799102
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",1.032776402523639
Under Siege (1992),1.0327742512116862
"Aristocats, The (1970)",1.0327720879244984
Judge Dredd (1995),1.0326113656979987
"Hudsucker Proxy, The (1994)",1.0324682551953122
"Parent Trap, The (1961)",1.031375201028537
"Corrina, Corrina (1994)",1.0305257007199566
Instinct (1999),1.0299804349650716
Top Gun (1986),1.0295466207969939
Beverly Hills Cop III (1994),1.0294642707722714
"Kentucky Fried Movie, The (1977)",1.0294205378067443
"Mis�rables, Les (1998)",1.0289572903015622
Beauty and the Beast (1991),1.0289426973627565
First Blood (1982),1.0288809629524749
What About Bob? (1991),1.0288224007066236
Death Becomes Her (1992),1.0279897092535781
Stuart Little (1999),1.0278398321803692
Desperately Seeking Susan (1985),1.0277908036617767
So I Married an Axe Murderer (1993),1.027770760711849
Con Air (1997),1.0276212436380086
Predator 2 (1990),1.027475817064709
"Mask, The (1994)",1.0272982582558654
Nashville (1975),1.0272821627845528
Dazed and Confused (1993),1.0266267062362309
Back to the Future Part III (1990),1.0265352304451112
Michael (1996),1.0263472837217762
Somewhere in Time (1980),1.0263154726831034
Guys and Dolls (1955),1.0262662681889398
"Ice Storm, The (1997)",1.0262172800945788
"Frighteners, The (1996)",1.0260765262727645
Universal Soldier (1992),1.0259937142128495
Robin Hood: Prince of Thieves (1991),1.0257383331417813
Back to School (1986),1.0252685293958066
Father of the Bride Part II (1995),1.0250861666741644
"Fisher King, The (1991)",1.024663351257162
Big Trouble in Little China (1986),1.0243344306768025
"Santa Clause, The (1994)",1.0242358553397233
Falling Down (1993),1.0234415489080706
Planet of the Apes (1968),1.0234109582032775
James and the Giant Peach (1996),1.023202291750607
"Gods Must Be Crazy, The (1980)",1.0228354906141996
"Honey, I Blew Up the Kid (1992)",1.0218567348840963
Trainspotting (1996),1.0216337229291181
"Craft, The (1996)",1.0213204486144933
Man on the Moon (1999),1.0211433948955646
"Hunchback of Notre Dame, The (1996)",1.0211041804247967
Romy and Michele's High School Reunion (1997),1.0205952672472403
Cliffhanger (1993),1.0203020948894592
Dances with Wolves (1990),1.019997767968075
Boys Don't Cry (1999),1.0191514682498946
Being John Malkovich (1999),1.018526001525622
Mad Max 2 (a.k.a. The Road Warrior) (1981),1.0183055308162732
Dinosaur (2000),1.0182857976137352
"Thirteenth Floor, The (1999)",1.0177840243800735
Young Guns (1988),1.0174369912166414
Shampoo (1975),1.0173563808234753
King Kong (1933),1.0168005988022022
Space Jam (1996),1.016463404845889
Dark City (1998),1.0161983833068753
Willy Wonka and the Chocolate Factory (1971),1.0161696812332646
Eraser (1996),1.0161409296629331
Snake Eyes (1998),1.0159928359824981
"Little Mermaid, The (1989)",1.0156623922494392
Timecop (1994),1.0156427061257216
Labyrinth (1986),1.0153202642990204
Fletch (1985),1.0152851068089455
Mr. Holland's Opus (1995),1.014966390650144
Meet the Parents (2000),1.014196265290229
Addams Family Values (1993),1.0139785761990077
Bachelor Party (1984),1.0139082325607542
Casper (1995),1.0132905085239037
Chasing Amy (1997),1.0131734030090556
Defending Your Life (1991),1.0131597450141894
Star Trek: Insurrection (1998),1.013038384061857
"Flintstones, The (1994)",1.012898704643839
Ed Wood (1994),1.0127806001194088
Clerks (1994),1.0119821785994383
Red Dawn (1984),1.0114028972491964
Congo (1995),1.011234203807458
Small Time Crooks (2000),1.0109932446058296
Forrest Gump (1994),1.0106641443142523
Star Trek IV: The Voyage Home (1986),1.0101662045451782
"Midsummer Night's Dream, A (1999)",1.0100190716590223
"Adventures of Priscilla, Queen of the Desert, The (1994)",1.0099328102197245
"Jerk, The (1979)",1.0098188909448371
Requiem for a Dream (2000),1.0098040765707401
Mary Poppins (1964),1.0096933995686477
All That Jazz (1979),1.009617134351572
Forget Paris (1995),1.0093495324213622
Firestarter (1984),1.0091803549795675
In & Out (1997),1.008575804123104
Contact (1997),1.0082586153235817
"Hard Day's Night, A (1964)",1.007445972391479
Arthur (1981),1.0071523631203705
Die Hard: With a Vengeance (1995),1.0067483391093826
Romeo Must Die (2000),1.0065336315685287
"Money Pit, The (1986)",1.0061626683044622
Arlington Road (1999),1.0058955787504826
"Crying Game, The (1992)",1.0054377298393238
Auntie Mame (1958),1.0047679174579214
Victor/Victoria (1982),1.0040413860732023
"Fly II, The (1989)",1.0037195047791614
Buffy the Vampire Slayer (1992),1.0035997312170934
To Die For (1995),1.0035938427645765
Fright Night (1985),1.003588333174345
"Thing, The (1982)",1.0032936240561778
Bambi (1942),1.0031711151371774
Smilla's Sense of Snow (1997),1.002526824731048
Meatballs (1979),1.0024033398626866
Willow (1988),1.0021753979011756
Adventures in Babysitting (1987),1.001815972809609
Stargate (1994),1.0017435817823301
Indiana Jones and the Temple of Doom (1984),1.0012372153614766
Anna and the King (1999),1.0012203559843267
Like Water for Chocolate (Como agua para chocolate) (1992),1.0009706115288906
Night of the Comet (1984),1.000724191255973
Medicine Man (1992),1.0006818561785744
"Limey, The (1999)",1.000272039071626
"Lock, Stock & Two Smoking Barrels (1998)",0.9995563118268129
"Room with a View, A (1986)",0.9990987505319946
"Virgin Suicides, The (1999)",0.9990252204345844
Species (1995),0.9989910458990053
Strictly Ballroom (1992),0.9988059932883847
"Net, The (1995)",0.9985694859858474
Jackie Chan's First Strike (1996),0.998508761613912
Six Days Seven Nights (1998),0.9981416531352351
Moonstruck (1987),0.9977131496525964
Murphy's Romance (1985),0.9975139713632949
Local Hero (1983),0.9971387638065796
"Indian in the Cupboard, The (1995)",0.9969345265645617
Gattaca (1997),0.9968323704067871
"City of Lost Children, The (1995)",0.9968222288874267
Time Bandits (1981),0.9967560647232507
Grand Canyon (1991),0.9963029590243508
Muriel's Wedding (1994),0.9962795701682761
Notting Hill (1999),0.9957043777117501
Three Kings (1999),0.9955731555677033
Highlander (1986),0.9948934062566154
"Three Musketeers, The (1993)",0.9947879294476132
Dick (1999),0.9941254237030654
Superman IV: The Quest for Peace (1987),0.9937516361104493
"Quick and the Dead, The (1995)",0.9936980872527053
Robocop (1987),0.9936153698864343
Desperado (1995),0.9935042928482609
"Man with Two Brains, The (1983)",0.993294153622387
Striptease (1996),0.9929871834148876
Mad Max (1979),0.9928245413457709
Mercury Rising (1998),0.9923590438665698
Moonraker (1979),0.9923170886436252
Akira (1988),0.9922190069622792
Shane (1953),0.9919542594314221
Bowfinger (1999),0.9918307316544543
Phenomenon (1996),0.9914478560970936
Remember the Titans (2000),0.9913710378840592
Pushing Tin (1999),0.9913612101083272
"General's Daughter, The (1999)",0.9913402598562653
She's All That (1999),0.9913123728902196
JFK (1991),0.9911721844915327
Reservoir Dogs (1992),0.9911269397050105
"Jackal, The (1997)",0.9910222975752694
"Fly, The (1986)",0.9906030735081899
Westworld (1973),0.9905611090943824
Dick Tracy (1990),0.990462606480628
Wag the Dog (1997),0.9903789361864774
"American in Paris, An (1951)",0.9903288331267532
Menace II Society (1993),0.9899558851329177
10 Things I Hate About You (1999),0.9898152930353166
Rocky II (1979),0.9897848534295467
Do the Right Thing (1989),0.9896423442500909
Sophie's Choice (1982),0.9894692653538064
Easy Rider (1969),0.9891935486190062
Delicatessen (1991),0.9890370218254748
Never Been Kissed (1999),0.9889694449438127
Carrie (1976),0.9889014614324096
"Dark Crystal, The (1982)",0.9887033515309398
Anastasia (1997),0.988375856352321
Freejack (1992),0.98828798021604
Short Cuts (1993),0.9881804256864511
"Prince of Egypt, The (1998)",0.9876183954751995
Iron Eagle (1986),0.9876094472972959
Ghostbusters II (1989),0.9875360829964563
Raising Arizona (1987),0.9874906290464023
"American Tail, An (1986)",0.9874124854668337
Far and Away (1992),0.9873713405387956
Entrapment (1999),0.9863199401682068
Mrs. Doubtfire (1993),0.9862514856464827
Supercop (1992),0.9855670363334444
Christine (1983),0.9850750044998664
Grumpy Old Men (1993),0.984062313260865
Airplane! (1980),0.9838451603238979
Predator (1987),0.9834916728791425
Invasion of the Body Snatchers (1956),0.9832594957970822
Jumanji (1995),0.983172043525115
Lethal Weapon 3 (1992),0.9830712693931954
Superman II (1980),0.9827879306384528
Batman (1989),0.9827742345187291
101 Dalmatians (1961),0.9821030773438896
Robocop 2 (1990),0.9818560452311492
Nurse Betty (2000),0.9816834846718964
Lord of the Flies (1963),0.9807164020981405
"Girl, Interrupted (1999)",0.9806744276952915
"Hand That Rocks the Cradle, The (1992)",0.9803022690009261
Pulp Fiction (1994),0.9799744813953991
Sabrina (1995),0.9799183799386929
Kalifornia (1993),0.9798887819688729
West Side Story (1961),0.9796991878384715
On Her Majesty's Secret Service (1969),0.9795257883400408
Being There (1979),0.9793561608403858
Forbidden Planet (1956),0.979333273617652
Office Space (1999),0.9785833754156057
Frankenstein (1931),0.9784766373451756
Harry and the Hendersons (1987),0.978424053493457
Dragonheart (1996),0.9783937142750141
"Wedding Singer, The (1998)",0.9783733663133685
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",0.978076668803008
Footloose (1984),0.9779441742695288
Body Snatchers (1993),0.9777386785264534
Great Expectations (1998),0.9774546154806141
Doctor Dolittle (1998),0.9773113162247761
Mission: Impossible (1996),0.9770866635259192
Copycat (1995),0.9770642460255302
"Rocketeer, The (1991)",0.9768088734617371
Animal House (1978),0.9767642380341907
"Slums of Beverly Hills, The (1998)",0.976361655130165
Mulan (1998),0.9757803232612369
Roger & Me (1989),0.975636615901633
"Perfect Storm, The (2000)",0.975434647459361
American Beauty (1999),0.9751334567264237
Return to Me (2000),0.9750637351815371
"Muppets Take Manhattan, The (1984)",0.9750466078747371
Back to the Future Part II (1989),0.9747055850509844
Wayne's World 2 (1993),0.9744731814437878
"American Werewolf in London, An (1981)",0.9744076002269008
All About My Mother (Todo Sobre Mi Madre) (1999),0.9743086409638291
Private Parts (1997),0.9742315792472832
"Addams Family, The (1991)",0.9740636513375742
Alice in Wonderland (1951),0.9737447530316691
Fried Green Tomatoes (1991),0.9732035989324953
"Towering Inferno, The (1974)",0.9730442698486331
"World Is Not Enough, The (1999)",0.972891827973265
Tender Mercies (1983),0.9723019132373846
Ronin (1998),0.9722225952990614
Rudy (1993),0.9718619763203257
French Kiss (1995),0.9718112871921745
Arachnophobia (1990),0.9717790569531244
"Golden Child, The (1986)",0.9714116184139293
My Best Friend's Wedding (1997),0.9713571174558878
Mad Max Beyond Thunderdome (1985),0.971190699810355
Cinderella (1950),0.9705240871090067
Soapdish (1991),0.9702561307227995
Crocodile Dundee II (1988),0.9701538479693863
Flirting With Disaster (1996),0.9698396021188586
Excalibur (1981),0.9698288706691148
Jurassic Park (1993),0.9697768349391768
Soylent Green (1973),0.9690560841036538
Edward Scissorhands (1990),0.9688072615138286
Annie Hall (1977),0.9684531245104682
Beetlejuice (1988),0.9683266673613097
Batman Returns (1992),0.9681537424585852
Licence to Kill (1989),0.9677077726944914
Heathers (1989),0.9675033371985357
On Golden Pond (1981),0.9670023316160793
"Opposite of Sex, The (1998)",0.9669030346246863
Cool Runnings (1993),0.966787577037341
Superman III (1983),0.966199016509266
Howards End (1992),0.9657946058031539
Star Trek: Generations (1994),0.965777219958179
Thelma & Louise (1991),0.9655728750118044
"Last of the Mohicans, The (1992)",0.9655390056990719
Nineteen Eighty-Four (1984),0.9653100508505924
Speed (1994),0.9649500026610093
True Romance (1993),0.9648643701998022
Field of Dreams (1989),0.9648173126360651
Escape from New York (1981),0.964789449405783
Who Framed Roger Rabbit? (1988),0.9647795206177922
"Lion King, The (1994)",0.9646848170401868
U.S. Marshalls (1998),0.9644295934467603
Twelve Monkeys (1995),0.9641075092249459
"Karate Kid, Part II, The (1986)",0.9639302888423089
"Stepford Wives, The (1975)",0.9638736415518808
Space Cowboys (2000),0.9636358152169481
Clueless (1995),0.9636209925947655
This Is Spinal Tap (1984),0.9634609857977467
"Whole Nine Yards, The (2000)",0.963258336678502
Help! (1965),0.9631681341300833
Rocky (1976),0.9631379761985361
Dumbo (1941),0.9630229721566917
Dead Men Don't Wear Plaid (1982),0.9629224611438397
Seven Years in Tibet (1997),0.9627876721379061
Scent of a Woman (1992),0.9627058818191867
"Arrival, The (1996)",0.9626211392155475
Swingers (1996),0.9625522654620536
Star Trek: The Wrath of Khan (1982),0.962435720613612
"Rock, The (1996)",0.962432052758489
"Secret of NIMH, The (1982)",0.9623371799348712
"Secret Garden, The (1993)",0.9621933401031585
That Thing You Do! (1996),0.9621002149695289
St. Elmo's Fire (1985),0.9617750939077866
Doctor Zhivago (1965),0.9615823761579594
"Pelican Brief, The (1993)",0.9614544914069837
Basic Instinct (1992),0.960852927803301
Breakfast at Tiffany's (1961),0.9601802372991928
Sleepless in Seattle (1993),0.9598610223980154
Tin Men (1987),0.9596614376670726
Who's Afraid of Virginia Woolf? (1966),0.9592550078942358
"Fox and the Hound, The (1981)",0.9589793190030117
Gremlins (1984),0.9586599670847079
Amistad (1997),0.9577904976364284
"Devil's Own, The (1997)",0.9575724141692132
Mimic (1997),0.9573881847028154
Robin Hood (1973),0.9573091255014585
Old Yeller (1957),0.9568775354977247
Galaxy Quest (1999),0.9567084793369519
"Ideal Husband, An (1999)",0.9565092920128591
"Sex, Lies, and Videotape (1989)",0.9564601102780064
Heavenly Creatures (1994),0.9564168489069155
City Slickers II: The Legend of Curly's Gold (1994),0.9562668107112763
"Bone Collector, The (1999)",0.9561991443205612
Kiss the Girls (1997),0.9561684874770398
Don Juan DeMarco (1995),0.9560878781180846
Maverick (1994),0.9559916025830921
Aladdin (1992),0.9558611468807209
Conspiracy Theory (1997),0.9555128599987504
Bringing Up Baby (1938),0.9554844158757404
Battlefield Earth (2000),0.9554255899856088
"Red Violin, The (Le Violon rouge) (1998)",0.9553339238451686
Blast from the Past (1999),0.9548739588623859
"Birdcage, The (1996)",0.9547816022443066
"Mystery, Alaska (1999)",0.9544842478180885
"Blues Brothers, The (1980)",0.9542158547339398
Bob Roberts (1992),0.9540700678828012
