Little Shop of Horrors (1986),936
Bowfinger (1999),935
Cool Hand Luke (1967),930
To Kill a Mockingbird (1962),928
Dead Man Walking (1995),928
Star Trek III: The Search for Spock (1984),927
Ed Wood (1994),927
Monty Python's Life of Brian (1979),926
Alien� (1992),925
"Professional, The (a.k.a. Leon: The Professional) (1994)",923
Say Anything... (1989),914
From Dusk Till Dawn (1996),914
Brazil (1985),913
Crocodile Dundee (1986),912
"Wedding Singer, The (1998)",909
U-571 (2000),908
Out of Sight (1998),908
Wag the Dog (1997),907
Vertigo (1958),905
Wild Wild West (1999),902
Spaceballs (1987),899
Goldfinger (1964),897
Deep Impact (1998),895
GoldenEye (1995),888
Scream (1996),886
Fast Times at Ridgemont High (1982),886
"Grifters, The (1990)",885
"Exorcist, The (1973)",885
Misery (1990),884
Escape from New York (1981),884
"Insider, The (1999)",884
"Sound of Music, The (1965)",882
"Game, The (1997)",882
"Wrong Trousers, The (1993)",882
Man on the Moon (1999),874
Dark City (1998),874
Office Space (1999),872
Backdraft (1991),869
Starman (1984),865
Lady and the Tramp (1955),864
Meet the Parents (2000),862
Tomorrow Never Dies (1997),862
"World Is Not Enough, The (1999)",862
Pee-wee's Big Adventure (1985),861
"French Connection, The (1971)",861
Dead Poets Society (1989),855
Mystery Men (1999),853
Risky Business (1983),852
Boys Don't Cry (1999),850
Superman II (1980),846
Desperately Seeking Susan (1985),840
Trading Places (1983),839
Diner (1982),839
You've Got Mail (1998),838
"Big Chill, The (1983)",838
Mrs. Doubtfire (1993),838
Sense and Sensibility (1995),835
Some Like It Hot (1959),832
Lawrence of Arabia (1962),831
"Devil's Advocate, The (1997)",826
Die Hard: With a Vengeance (1995),825
L.A. Story (1991),825
"Firm, The (1993)",824
"Good, The Bad and The Ugly, The (1966)",822
Frequency (2000),821
My Best Friend's Wedding (1997),820
Grease (1978),817
What About Bob? (1991),817
Parenthood (1989),811
Conspiracy Theory (1997),811
Grumpy Old Men (1993),809
Blade (1998),809
Star Trek: Insurrection (1998),807
Ronin (1998),806
Heathers (1989),803
"Thin Red Line, The (1998)",803
Lethal Weapon 3 (1992),802
Maverick (1994),802
Fatal Attraction (1987),802
Willow (1988),802
"Negotiator, The (1998)",799
Roger & Me (1989),798
Poltergeist (1982),795
Mission to Mars (2000),793
Star Trek: The Motion Picture (1979),792
Shanghai Noon (2000),791
Big Daddy (1999),791
Dune (1984),789
Broadcast News (1987),789
Double Jeopardy (1999),786
Swingers (1996),786
Do the Right Thing (1989),781
Notting Hill (1999),780
Alien: Resurrection (1997),779
Entrapment (1999),777
Batman Forever (1995),777
Gremlins (1984),776
"Godfather: Part III, The (1990)",774
Dangerous Liaisons (1988),773
Payback (1999),773
Like Water for Chocolate (Como agua para chocolate) (1992),772
From Russia with Love (1963),771
Field of Dreams (1989),768
Ace Ventura: Pet Detective (1994),766
"Manchurian Candidate, The (1962)",765
Dog Day Afternoon (1975),765
Kingpin (1996),765
Midnight Run (1988),765
Snow White and the Seven Dwarfs (1937),763
West Side Story (1961),761
Crimson Tide (1995),760
King Kong (1933),756
JFK (1991),756
Romy and Michele's High School Reunion (1997),755
Singin' in the Rain (1952),751
Repo Man (1984),751
Trainspotting (1996),751
Basic Instinct (1992),751
"13th Warrior, The (1999)",750
"Right Stuff, The (1983)",750
"Simple Plan, A (1998)",745
Sleeper (1973),744
"Muppet Movie, The (1979)",744
Excalibur (1981),742
"Thing, The (1982)",741
Highlander (1986),741
Stripes (1981),740
Interview with the Vampire (1994),738
"Rocketeer, The (1991)",736
"Crow, The (1994)",734
"Birds, The (1963)",733
Outbreak (1995),733
Nikita (La Femme Nikita) (1990),733
"Killing Fields, The (1984)",732
"Running Man, The (1987)",730
Deliverance (1972),729
It's a Wonderful Life (1946),729
Jackie Brown (1997),724
Go (1999),723
Hook (1991),722
Mad Max Beyond Thunderdome (1985),722
Searching for Bobby Fischer (1993),720
Donnie Brasco (1997),719
Sixteen Candles (1984),719
Manhattan (1979),718
"Goonies, The (1985)",716
Hoop Dreams (1994),716
Night of the Living Dead (1968),715
"Addams Family, The (1991)",714
Rosemary's Baby (1968),712
"Cider House Rules, The (1999)",711
"Dark Crystal, The (1982)",710
"Dirty Dozen, The (1967)",707
Legends of the Fall (1994),705
Quiz Show (1994),705
Ben-Hur (1959),704
Waking Ned Devine (1998),703
F/X (1986),701
Jumanji (1995),701
"Deer Hunter, The (1978)",700
Natural Born Killers (1994),700
10 Things I Hate About You (1999),700
"NeverEnding Story, The (1984)",699
Harold and Maude (1971),697
"Great Escape, The (1963)",696
"Gods Must Be Crazy, The (1980)",695
Pretty in Pink (1986),693
What's Eating Gilbert Grape (1993),693
"Naked Gun: From the Files of Police Squad!, The (1988)",692
"General's Daughter, The (1999)",691
Network (1976),688
Dirty Dancing (1987),687
Cape Fear (1991),687
Cliffhanger (1993),686
Bonnie and Clyde (1967),686
"Birdcage, The (1996)",682
Casino (1995),682
Happy Gilmore (1996),682
So I Married an Axe Murderer (1993),682
Awakenings (1990),680
"Doors, The (1991)",680
"Truth About Cats & Dogs, The (1996)",679
Raging Bull (1980),677
Strictly Ballroom (1992),676
Breakfast at Tiffany's (1961),676
Home Alone (1990),675
"Iron Giant, The (1999)",674
While You Were Sleeping (1995),673
"Jewel of the Nile, The (1985)",673
Bram Stoker's Dracula (1992),672
Arsenic and Old Lace (1944),672
Gandhi (1982),671
Lethal Weapon 4 (1998),669
Lost in Space (1998),667
White Men Can't Jump (1992),667
Jacob's Ladder (1990),667
Much Ado About Nothing (1993),667
Liar Liar (1997),666
Sister Act (1992),666
"Jungle Book, The (1967)",664
Bulworth (1998),664
Midnight Cowboy (1969),663
Dumb & Dumber (1994),660
"Cell, The (2000)",658
"Producers, The (1968)",658
True Romance (1993),658
Best in Show (2000),657
"Close Shave, A (1995)",657
Blue Velvet (1986),654
Moonraker (1979),652
Driving Miss Daisy (1989),652
Waterworld (1995),651
Runaway Bride (1999),650
Dr. No (1962),646
Antz (1998),645
Patton (1970),645
Dazed and Confused (1993),643
Predator 2 (1990),643
"Santa Clause, The (1994)",641
"Bone Collector, The (1999)",640
Demolition Man (1993),640
American History X (1998),640
Broken Arrow (1996),638
My Fair Lady (1964),636
"Last Emperor, The (1987)",636
Westworld (1973),636
Arlington Road (1999),634
Chariots of Fire (1981),634
American Psycho (2000),630
Lone Star (1996),630
Midnight in the Garden of Good and Evil (1997),628
Blood Simple (1984),628
Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),628
Mr. Mom (1983),628
Invasion of the Body Snatchers (1956),628
Rush Hour (1998),627
Out of Africa (1985),626
Wild Things (1998),626
"Bodyguard, The (1992)",626
Logan's Run (1976),626
"Lock, Stock & Two Smoking Barrels (1998)",625
Dick Tracy (1990),624
Powder (1995),624
Never Been Kissed (1999),624
"River Runs Through It, A (1992)",623
"Poseidon Adventure, The (1972)",622
Heavy Metal (1981),618
Analyze This (1999),616
12 Angry Men (1957),616
Cinema Paradiso (1988),615
Tin Cup (1996),615
"Lawnmower Man, The (1992)",615
Star Trek V: The Final Frontier (1989),613
Scary Movie (2000),613
Pi (1998),613
"Civil Action, A (1998)",612
Dragonheart (1996),612
"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",611
"Opposite of Sex, The (1998)",608
"Piano, The (1993)",608
Batman & Robin (1997),606
Strange Days (1995),605
"Whole Nine Yards, The (2000)",602
"Hudsucker Proxy, The (1994)",599
Fletch (1985),599
Deep Blue Sea (1999),598
Duck Soup (1933),594
Peter Pan (1953),594
Fried Green Tomatoes (1991),593
Being There (1979),591
Little Big Man (1970),591
Boiler Room (2000),590
Hoosiers (1986),590
Bambi (1942),589
October Sky (1999),588
Big Trouble in Little China (1986),584
Gone in 60 Seconds (2000),584
"Red Violin, The (Le Violon rouge) (1998)",583
Dead Again (1991),583
"Philadelphia Story, The (1940)",582
"Prince of Egypt, The (1998)",579
Gods and Monsters (1998),578
Scream 3 (2000),577
Cinderella (1950),577
"20,000 Leagues Under the Sea (1954)",575
"Jerk, The (1979)",573
Hot Shots! Part Deux (1993),573
Bound (1996),572
Conan the Barbarian (1982),572
Glengarry Glen Ross (1992),571
Rumble in the Bronx (1995),570
Three Amigos! (1986),569
"Net, The (1995)",569
Dumbo (1941),568
Carrie (1976),567
Ghostbusters II (1989),565
101 Dalmatians (1961),565
Congo (1995),565
"War of the Worlds, The (1953)",565
Judge Dredd (1995),564
Ransom (1996),564
Doctor Zhivago (1965),564
End of Days (1999),564
Space Jam (1996),563
"Saint, The (1997)",563
Young Guns (1988),562
"Sex, Lies, and Videotape (1989)",562
Philadelphia (1993),561
"Me, Myself and Irene (2000)",560
"Room with a View, A (1986)",560
Nurse Betty (2000),559
"Day the Earth Stood Still, The (1951)",559
Cruel Intentions (1999),559
Airplane II: The Sequel (1982),558
"Commitments, The (1991)",558
G.I. Jane (1997),557
Bringing Out the Dead (1999),557
Scent of a Woman (1992),555
Rob Roy (1995),554
Labyrinth (1986),554
Tombstone (1993),553
Double Indemnity (1944),551
Species (1995),550
Vacation (1983),549
"American Werewolf in London, An (1981)",549
Evil Dead II (Dead By Dawn) (1987),548
"Natural, The (1984)",548
Shine (1996),548
Prizzi's Honor (1985),545
To Die For (1995),544
Honeymoon in Vegas (1992),542
Ladyhawke (1985),542
Pitch Black (2000),542
Adventures in Babysitting (1987),541
"Big Sleep, The (1946)",541
Sphere (1998),541
Mr. Holland's Opus (1995),541
Desperado (1995),540
Flight of the Navigator (1986),536
Titan A.E. (2000),535
Teenage Mutant Ninja Turtles (1990),534
Arthur (1981),534
Coneheads (1993),533
Pushing Tin (1999),533
Terms of Endearment (1983),530
"Three Musketeers, The (1993)",529
That Thing You Do! (1996),528
Doctor Dolittle (1998),527
James and the Giant Peach (1996),525
Alice in Wonderland (1951),525
Falling Down (1993),524
Babe: Pig in the City (1998),523
"Fistful of Dollars, A (1964)",522
"Grapes of Wrath, The (1940)",521
Breaking Away (1979),520
Stuart Little (1999),520
On the Waterfront (1954),519
Muriel's Wedding (1994),518
"Hard Day's Night, A (1964)",518
Scrooged (1988),516
Christmas Vacation (1989),515
"Client, The (1994)",515
Touch of Evil (1958),514
Working Girl (1988),514
"Faculty, The (1998)",513
Buffy the Vampire Slayer (1992),512
Sleeping Beauty (1959),511
Superman III (1983),511
Escape from L.A. (1996),511
Weird Science (1985),510
"Hurricane, The (1999)",509
Ordinary People (1980),507
"Ice Storm, The (1997)",507
Peggy Sue Got Married (1986),506
Halloween (1978),506
28 Days (2000),505
Body Heat (1981),504
Alien Nation (1988),504
"Guns of Navarone, The (1961)",502
Emma (1996),501
"Postino, Il (The Postman) (1994)",501
Last Action Hero (1993),500
Private Parts (1997),499
Godzilla (1998),499
Pinocchio (1940),498
Event Horizon (1997),498
Charlotte's Web (1973),497
Dead Calm (1989),497
Wonder Boys (2000),496
Snake Eyes (1998),495
Serpico (1973),495
"Karate Kid, The (1984)",493
Robocop 2 (1990),493
"Spanish Prisoner, The (1997)",493
Cop Land (1997),492
Crumb (1994),491
Mulan (1998),490
Keeping the Faith (2000),489
Stir of Echoes (1999),487
"Spy Who Loved Me, The (1977)",487
Easy Rider (1969),485
Primal Fear (1996),485
Any Given Sunday (1999),483
"Streetcar Named Desire, A (1951)",483
"Mariachi, El (1992)",483
Strangers on a Train (1951),482
Benny & Joon (1993),481
"Fly, The (1958)",480
"Third Man, The (1949)",480
Howards End (1992),480
"Purple Rose of Cairo, The (1985)",479
William Shakespeare's Romeo and Juliet (1996),479
Grumpier Old Men (1995),478
Space Cowboys (2000),478
Welcome to the Dollhouse (1995),478
Heavenly Creatures (1994),477
"Karate Kid, Part II, The (1986)",477
Forever Young (1992),477
Rudy (1993),476
"Haunting, The (1999)",476
Beavis and Butt-head Do America (1996),475
Spawn (1997),475
Ruthless People (1986),475
I Know What You Did Last Summer (1997),475
Red Dawn (1984),475
Malcolm X (1992),475
"Limey, The (1999)",474
Patch Adams (1998),474
Secrets & Lies (1996),474
"Joy Luck Club, The (1993)",474
"Grand Day Out, A (1992)",473
Better Off Dead... (1985),472
Six Days Seven Nights (1998),471
"Apostle, The (1997)",471
Popeye (1980),471
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),470
2010 (1984),470
Hercules (1997),469
"Adventures of Priscilla, Queen of the Desert, The (1994)",469
"Mosquito Coast, The (1986)",466
Sliding Doors (1998),464
Addams Family Values (1993),463
Escape from the Planet of the Apes (1971),463
What Lies Beneath (2000),463
Waiting for Guffman (1996),462
Key Largo (1948),461
Under Siege (1992),461
"Man with the Golden Gun, The (1974)",461
Eraser (1996),460
Crimes and Misdemeanors (1989),460
"Golden Child, The (1986)",459
Final Destination (2000),459
Johnny Mnemonic (1995),458
Sabrina (1995),458
"Elephant Man, The (1980)",457
Mystery Science Theater 3000: The Movie (1996),456
"People vs. Larry Flynt, The (1996)",456
Bullets Over Broadway (1994),455
Scream 2 (1997),455
Return to Me (2000),454
"Conversation, The (1974)",453
My Left Foot (1989),453
"Treasure of the Sierra Madre, The (1948)",453
Fantasia 2000 (1999),453
Kramer Vs. Kramer (1979),452
Akira (1988),452
Mallrats (1995),451
And Now for Something Completely Different (1971),451
"Ghost and the Darkness, The (1996)",451
"Nightmare on Elm Street, A (1984)",451
"Remains of the Day, The (1993)",450
Big Night (1996),450
"Hustler, The (1961)",450
"Color Purple, The (1985)",450
U.S. Marshalls (1998),448
Angel Heart (1987),448
Mickey Blue Eyes (1999),448
Pacific Heights (1990),447
Creepshow (1982),447
Defending Your Life (1991),446
Rocky II (1979),445
Hairspray (1988),445
Notorious (1946),445
To Catch a Thief (1955),443
Clue (1985),443
Cabaret (1972),443
Real Genius (1985),442
Tarzan (1999),442
Courage Under Fire (1996),441
Toys (1992),440
Single White Female (1992),438
Wallace & Gromit: The Best of Aardman Animation (1996),438
"Lord of the Rings, The (1978)",438
Remember the Titans (2000),437
Timecop (1994),436
Footloose (1984),435
Howard the Duck (1986),434
"Long Kiss Goodnight, The (1996)",434
Victor/Victoria (1982),434
Wayne's World 2 (1993),433
"Brothers McMullen, The (1995)",433
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",431
"Girl, Interrupted (1999)",431
Mighty Aphrodite (1995),431
Dick (1999),430
Singles (1992),429
"Straight Story, The (1999)",429
Reality Bites (1994),428
In & Out (1997),428
Phenomenon (1996),427
Henry V (1989),426
Spartacus (1960),426
For Your Eyes Only (1981),425
Roman Holiday (1953),425
"Beach, The (2000)",423
Soylent Green (1973),422
Live and Let Die (1973),422
Shaft (2000),421
Lake Placid (1999),421
Mister Roberts (1955),421
"Waterboy, The (1998)",420
Days of Thunder (1990),420
Rules of Engagement (2000),420
Road Trip (2000),419
Stigmata (1999),419
"Brady Bunch Movie, The (1995)",418
"Quick and the Dead, The (1995)",418
"Money Pit, The (1986)",418
"Arrival, The (1996)",417
"Apartment, The (1960)",417
"Craft, The (1996)",416
Ever After: A Cinderella Story (1998),416
Drugstore Cowboy (1989),416
Executive Decision (1996),416
Bob Roberts (1992),415
"Midsummer Night's Dream, A (1999)",415
Crocodile Dundee II (1988),414
Bringing Up Baby (1938),413
Flatliners (1990),413
Police Academy (1984),413
Naked Gun 33 1/3: The Final Insult (1994),412
eXistenZ (1999),410
Tommy Boy (1995),410
She's All That (1999),410
"Omen, The (1976)",409
Steel Magnolias (1989),408
Private Benjamin (1980),407
Frankenstein (1931),406
Hollow Man (2000),405
On Golden Pond (1981),405
Thunderball (1965),404
"American Tail, An (1986)",404
"City of Lost Children, The (1995)",403
High Noon (1952),403
All About Eve (1950),403
Far and Away (1992),403
Rebel Without a Cause (1955),402
Rambo: First Blood Part II (1985),401
"Perfect Murder, A (1998)",401
Rocky III (1982),401
Marathon Man (1976),400
Yellow Submarine (1968),399
Anaconda (1997),399
Snow Falling on Cedars (1999),398
His Girl Friday (1940),397
First Blood (1982),397
Summer of Sam (1999),395
"Peacemaker, The (1997)",395
Kiss the Girls (1997),395
Stalag 17 (1953),394
All About My Mother (Todo Sobre Mi Madre) (1999),394
Cool Runnings (1993),392
Michael (1996),392
City Slickers II: The Legend of Curly's Gold (1994),392
"Thirteenth Floor, The (1999)",391
Year of Living Dangerously (1982),391
"Man in the Iron Mask, The (1998)",391
"Hunchback of Notre Dame, The (1996)",390
"Ideal Husband, An (1999)",390
"Odd Couple, The (1968)",389
Ace Ventura: When Nature Calls (1995),389
Serial Mom (1994),389
Fallen (1998),388
"Contender, The (2000)",388
Metropolis (1926),388
"Bridges of Madison County, The (1995)",387
Pink Floyd - The Wall (1982),387
Hope Floats (1998),387
Rebecca (1940),386
Barbarella (1968),386
"Siege, The (1998)",386
Don Juan DeMarco (1995),386
"Cable Guy, The (1996)",385
European Vacation (1985),385
"Return of the Pink Panther, The (1974)",385
Licence to Kill (1989),385
Drop Dead Gorgeous (1999),383
"Madness of King George, The (1994)",383
Bicentennial Man (1999),383
Mr. Smith Goes to Washington (1939),383
Pocahontas (1995),382
Hamlet (1996),382
Rising Sun (1993),382
"Sweet Hereafter, The (1997)",381
"Honey, I Blew Up the Kid (1992)",381
Miracle on 34th Street (1947),380
Bird on a Wire (1990),380
"Absent Minded Professor, The (1961)",380
Absolute Power (1997),380
Devil in a Blue Dress (1995),379
Dial M for Murder (1954),379
Young Sherlock Holmes (1985),379
"Verdict, The (1982)",379
Copycat (1995),378
"Adventures of Robin Hood, The (1938)",378
Rocky IV (1985),375
Kelly's Heroes (1970),375
Universal Soldier (1992),375
Robin Hood: Men in Tights (1993),374
Sleepers (1996),374
It Happened One Night (1934),374
Jumpin' Jack Flash (1986),374
Inspector Gadget (1999),373
Weekend at Bernie's (1989),373
Forbidden Planet (1956),373
Gremlins 2: The New Batch (1990),372
Smoke Signals (1998),372
"King and I, The (1956)",372
Bananas (1971),372
History of the World: Part I (1981),371
Jaws 2 (1978),370
Carlito's Way (1993),369
"Secret of NIMH, The (1982)",369
Young Guns II (1990),369
Small Time Crooks (2000),369
Delicatessen (1991),368
Dead Men Don't Wear Plaid (1982),367
I.Q. (1994),367
Speed 2: Cruise Control (1997),367
Alive (1993),366
City of Angels (1998),366
Sabrina (1954),365
"Outlaw Josey Wales, The (1976)",365
Beneath the Planet of the Apes (1970),365
Married to the Mob (1988),365
Soapdish (1991),365
101 Dalmatians (1996),364
Small Soldiers (1998),364
From Here to Eternity (1953),364
Cyrano de Bergerac (1990),363
"Dead Zone, The (1983)",363
Flashdance (1983),362
Bad Boys (1995),362
First Knight (1995),362
Seven Years in Tibet (1997),362
Cape Fear (1962),361
"Mighty Ducks, The (1992)",361
Breaker Morant (1980),360
Bachelor Party (1984),360
Blast from the Past (1999),360
Five Easy Pieces (1970),359
Miller's Crossing (1990),358
"Fabulous Baker Boys, The (1989)",358
"Great Muppet Caper, The (1981)",358
Tank Girl (1995),358
Conquest of the Planet of the Apes (1972),358
Ran (1985),357
"Indian in the Cupboard, The (1995)",357
Harvey (1950),356
Romeo and Juliet (1968),356
"Little Shop of Horrors, The (1960)",356
Legend (1985),355
Billy Madison (1995),355
No Way Out (1987),355
What Dreams May Come (1998),355
"Amityville Horror, The (1979)",355
For Love of the Game (1999),354
Breakdown (1997),354
Back to School (1986),354
"Last Picture Show, The (1971)",354
Buffalo 66 (1998),354
Lord of the Flies (1963),353
On Her Majesty's Secret Service (1969),353
Women on the Verge of a Nervous Breakdown (1988),353
Primary Colors (1998),353
Beverly Hills Cop III (1994),352
"Longest Day, The (1962)",352
St. Elmo's Fire (1985),352
Local Hero (1983),351
Amistad (1997),351
Super Mario Bros. (1993),350
"River Wild, The (1994)",350
Shall We Dance? (Shall We Dansu?) (1996),350
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",350
Guess Who's Coming to Dinner (1967),350
Dolores Claiborne (1994),349
Mimic (1997),348
In the Heat of the Night (1967),348
Fantastic Voyage (1966),348
"Pelican Brief, The (1993)",346
Eat Drink Man Woman (1994),346
"Ref, The (1994)",346
Grand Canyon (1991),346
"Blue Lagoon, The (1980)",346
Dinosaur (2000),345
"Princess Mononoke, The (Mononoke Hime) (1997)",345
Heaven Can Wait (1978),345
Rounders (1998),345
Robin Hood: Prince of Thieves (1991),344
"Time to Kill, A (1996)",344
Sophie's Choice (1982),344
Meet Joe Black (1998),344
"Color of Money, The (1986)",343
"American in Paris, An (1951)",343
Robin Hood (1973),343
Battlefield Earth (2000),342
"House on Haunted Hill, The (1999)",341
Home Alone 2: Lost in New York (1992),341
"Muppets Take Manhattan, The (1984)",341
"Messenger: The Story of Joan of Arc, The (1999)",341
