"Arrival, The (1996)",2.888888888888889,3.190082644628099,0.30119375573921037
Night of the Living Dead (1968),3.4227642276422765,3.722972972972973,0.3002087453306963
Blue Velvet (1986),3.535031847133758,3.835010060362173,0.2999782132284152
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",4.0,4.296137339055794,0.296137339055794
Planet of the Apes (1968),3.4656084656084656,3.760534429599178,0.29492596399071225
High Plains Drifter (1972),3.611111111111111,3.899665551839465,0.2885544407283538
Alien: Resurrection (1997),2.70873786407767,2.997041420118343,0.28830355604067304
All Quiet on the Western Front (1930),3.9574468085106385,4.244343891402715,0.2868970828920765
Hot Shots! Part Deux (1993),2.557894736842105,2.8430962343096233,0.2852014974675181
Saving Private Ryan (1998),4.114782608695652,4.398941289701636,0.28415868100598374
Rocky (1976),3.7115384615384617,3.995656894679696,0.2841184331412343
There's Something About Mary (1998),3.692753623188406,3.9756335282651074,0.28287990507670147
Braveheart (1995),4.016483516483516,4.297838692672641,0.2813551761891242
Pink Floyd - The Wall (1982),3.40625,3.6873065015479876,0.28105650154798756
Leaving Las Vegas (1995),3.4581939799331103,3.73568281938326,0.2774888394501498
True Romance (1993),3.704,3.9812382739212007,0.2772382739212005
Pulp Fiction (1994),4.071955719557195,4.346838551258441,0.2748828317012455
Ace Ventura: When Nature Calls (1995),2.269662921348315,2.5433333333333334,0.2736704119850186
Pee-wee's Big Adventure (1985),3.1980676328502415,3.470948012232416,0.27288037938217435
Scary Movie (2000),2.8028169014084505,3.0743099787685777,0.2714930773601272
"Crow, The (1994)",3.2291666666666665,3.4983050847457626,0.2691384180790961
Predator 2 (1990),2.62,2.888701517706577,0.2687015177065768
"Godfather, The (1972)",4.3146997929606625,4.583333333333333,0.2686335403726705
Papillon (1973),3.849056603773585,4.117647058823529,0.26859045504994405
Gremlins (1984),3.0555555555555554,3.324104234527687,0.26854867897213186
Stripes (1981),3.6171875,3.8856209150326797,0.2684334150326797
Naked Gun 33 1/3: The Final Insult (1994),2.671875,2.939655172413793,0.26778017241379315
"Big Lebowski, The (1998)",3.5278969957081543,3.795138888888889,0.26724189318073455
Pale Rider (1985),3.5217391304347827,3.7889273356401385,0.2671882052053558
"Gold Rush, The (1925)",3.9838709677419355,4.248826291079812,0.2649553233378765
Falling Down (1993),3.2333333333333334,3.4976958525345623,0.2643625192012289
Varsity Blues (1999),2.849056603773585,3.112676056338028,0.2636194525644431
"Blues Brothers, The (1980)",3.7306273062730626,3.992523364485981,0.2618960582129186
"Day the Earth Stood Still, The (1951)",3.9213483146067416,4.182978723404255,0.2616304087975134
Swingers (1996),3.7386363636363638,4.0,0.26136363636363624
Office Space (1999),3.618556701030928,3.8790560471976403,0.26049934616671244
Halloween (1978),3.5,3.7596153846153846,0.2596153846153846
"Mask, The (1994)",3.0818505338078293,3.34075723830735,0.2589067044995206
GoodFellas (1990),4.072423398328691,4.331278890600925,0.25885549227223414
Clerks (1994),3.746875,4.0054945054945055,0.2586195054945053
"Messenger: The Story of Joan of Arc, The (1999)",2.8095238095238093,3.064748201438849,0.25522439191503965
Rocky V (1990),1.878787878787879,2.132780082987552,0.25399220419967294
Blazing Saddles (1974),3.848101265822785,4.100907029478458,0.2528057636556733
"American Werewolf in London, An (1981)",3.548076923076923,3.8,0.2519230769230769
Live and Let Die (1973),3.375,3.6256830601092895,0.25068306010928953
"7th Voyage of Sinbad, The (1958)",3.409090909090909,3.6588785046728973,0.24978759558198815
Die Hard (1988),3.9185667752442996,4.1677704194260485,0.2492036441817489
Anaconda (1997),2.0,2.248447204968944,0.24844720496894412
Goldfinger (1964),3.760869565217391,4.009222661396574,0.2483530961791831
Tin Cup (1996),3.0451977401129944,3.2922374429223744,0.24703970280938004
"Fly, The (1986)",3.239795918367347,3.4857142857142858,0.24591836734693873
"Great Escape, The (1963)",4.163043478260869,4.408940397350993,0.24589691909012412
Duck Soup (1933),4.016528925619835,4.260042283298097,0.2435133576782622
Devil in a Blue Dress (1995),3.392523364485981,3.636029411764706,0.24350604727872494
Small Soldiers (1998),2.611940298507463,2.855218855218855,0.2432785567113922
U-571 (2000),3.339622641509434,3.582109479305741,0.24248683779630698
Tron (1982),3.148936170212766,3.390832328106152,0.24189615789338603
Chasing Amy (1997),3.6044776119402986,3.845272206303725,0.2407945943634262
"Waterboy, The (1998)",2.739130434782609,2.9786585365853657,0.23952810180275685
Star Wars: Episode V - The Empire Strikes Back (1980),4.106481481481482,4.344577284372331,0.2380958028908493
Back to the Future Part II (1989),3.1545064377682404,3.3913513513513514,0.236844913583111
Scent of a Woman (1992),3.5497076023391814,3.7864583333333335,0.23675073099415211
Jurassic Park (1993),3.5794066317626525,3.814197236779419,0.2347906050167663
Army of Darkness (1993),3.6015625,3.835985312117503,0.23442281211750293
"Matrix, The (1999)",4.128404669260701,4.362235067437379,0.2338303981766785
Happy Gilmore (1996),3.342857142857143,3.57380073800738,0.230943595150237
"Lost World: Jurassic Park, The (1997)",2.8475336322869955,3.0775193798449614,0.22998574755796586
Private Parts (1997),3.303030303030303,3.5325,0.229469696969697
Casino (1995),3.6090225563909772,3.8378870673952643,0.22886451100428706
Heat (1995),3.682170542635659,3.909987669543773,0.22781712690811418
Blade Runner (1982),4.086538461538462,4.3125,0.22596153846153832
King Kong (1976),2.5652173913043477,2.790874524714829,0.22565713341048133
Requiem for a Dream (2000),3.95,4.174107142857143,0.22410714285714306
Robocop (1987),3.2588235294117647,3.4825306893295562,0.22370715991779155
Cool Hand Luke (1967),4.073863636363637,4.295755968169761,0.22189233180612433
Jacob's Ladder (1990),3.4029850746268657,3.622889305816135,0.21990423118926916
"Cradle Will Rock, The (1999)",3.217391304347826,3.437125748502994,0.21973444415516763
Happiness (1998),3.736842105263158,3.9549180327868854,0.2180759275237274
Deuce Bigalow: Male Gigolo (1999),2.5972222222222223,2.8135593220338984,0.21633709981167604
Everything You Always Wanted to Know About Sex (1972),3.3859649122807016,3.6008771929824563,0.21491228070175472
Nashville (1975),3.7534246575342465,3.9682539682539684,0.2148293107197219
American Pie (1999),3.5397923875432524,3.7545454545454544,0.21475306700220198
"Hunt for Red October, The (1990)",3.878205128205128,4.092537313432836,0.21433218522770803
Mulholland Falls (1996),2.909090909090909,3.121212121212121,0.21212121212121193
Annie Hall (1977),3.9923273657289005,4.2036055143160125,0.21127814858711202
"Replacement Killers, The (1998)",2.9607843137254903,3.171641791044776,0.21085747731928572
"Hustler, The (1961)",4.066666666666666,4.274666666666667,0.20800000000000018
Bound (1996),3.6641791044776117,3.872146118721461,0.20796701424384922
Final Destination (2000),3.11,3.317548746518106,0.20754874651810606
"French Connection, The (1971)",3.9236641221374047,4.13013698630137,0.20647286416396504
"Ice Storm, The (1997)",3.6580645161290324,3.8636363636363638,0.20557184750733137
Manhattan (1979),3.9326424870466323,4.137142857142857,0.20450037009622468
"Last Picture Show, The (1971)",3.8181818181818183,4.022556390977444,0.20437457279562565
Star Wars: Episode VI - Return of the Jedi (1983),3.865237366003063,4.069058295964125,0.20382092996106227
Creepshow (1982),2.9838709677419355,3.187012987012987,0.20314201927105158
Everyone Says I Love You (1996),3.4339622641509435,3.636904761904762,0.20294249775381834
White Men Can't Jump (1992),3.028776978417266,3.231060606060606,0.20228362764333996
Supercop (1992),3.3333333333333335,3.5349794238683128,0.20164609053497928
Lawrence of Arabia (1962),4.2405063291139244,4.439821693907875,0.19931536479395096
"Boat, The (Das Boot) (1981)",4.133333333333334,4.332549941245594,0.19921660791225992
Ace Ventura: Pet Detective (1994),3.0,3.1979166666666665,0.19791666666666652
Basic Instinct (1992),3.3878787878787877,3.5853242320819114,0.1974454442031237
"Iron Giant, The (1999)",3.8947368421052633,4.091954022988506,0.19721718088324236
Strange Days (1995),3.125,3.321904761904762,0.19690476190476192
Austin Powers: The Spy Who Shagged Me (1999),3.2407932011331444,3.436632747456059,0.19583954632291478
Hollow Man (2000),2.382716049382716,2.5771604938271606,0.19444444444444464
Conquest of the Planet of the Apes (1972),2.6792452830188678,2.8721311475409834,0.19288586452211565
Star Wars: Episode IV - A New Hope (1977),4.302936630602782,4.495307167235495,0.19237053663271286
"Color of Money, The (1986)",3.310810810810811,3.5018587360594795,0.19104792524866854
"Rocketeer, The (1991)",2.9473684210526314,3.1382636655948555,0.19089524454222406
eXistenZ (1999),3.0985915492957745,3.2890855457227137,0.1904939964269392
Platoon (1986),3.931578947368421,4.1217208814270725,0.19014193405865143
Raiders of the Lost Ark (1981),4.3321678321678325,4.520597322348094,0.1884294901802619
"Siege, The (1998)",2.9661016949152543,3.1529051987767582,0.1868035038615039
Double Indemnity (1944),4.282051282051282,4.468354430379747,0.18630314832846473
Inherit the Wind (1960),4.1466666666666665,4.331606217616581,0.1849395509499141
Species (1995),2.661764705882353,2.8464730290456433,0.18470832316329044
"Hudsucker Proxy, The (1994)",3.4934210526315788,3.6778523489932886,0.18443129636170985
"Birds, The (1963)",3.746031746031746,3.9301470588235294,0.1841153127917834
Wayne's World (1992),3.4642857142857144,3.6464285714285714,0.18214285714285694
"Natural, The (1984)",3.691666666666667,3.871495327102804,0.179828660436137
Lost in Space (1998),2.4363636363636365,2.614003590664273,0.1776399543006364
Nikita (La Femme Nikita) (1990),3.864864864864865,4.041025641025641,0.17616077616077597
Jaws (1975),3.946875,4.122730573710966,0.17585557371096572
Great Expectations (1998),3.103448275862069,3.2789115646258504,0.17546328876378148
Mimic (1997),2.7755102040816326,2.9498327759197323,0.17432257183809963
For Your Eyes Only (1981),3.3548387096774195,3.5261707988980717,0.17133208922065224
"Thin Man, The (1934)",4.125,4.295918367346939,0.170918367346939
Boiler Room (2000),3.3217391304347825,3.4926315789473685,0.170892448512586
Magnolia (1999),3.7687074829931975,3.938949938949939,0.1702424559567417
Night Shift (1982),3.338709677419355,3.5086206896551726,0.16991101223581762
Angel Heart (1987),3.2708333333333335,3.440340909090909,0.1695075757575757
X-Men (2000),3.6823104693140793,3.8517017828200975,0.1693913135060181
"'burbs, The (1989)",2.7934782608695654,2.962085308056872,0.16860704718730668
Godzilla (1998),2.175438596491228,2.3438914027149322,0.16845280622370407
American Psycho (2000),3.0852713178294575,3.2534930139720557,0.1682216961425982
Fast Times at Ridgemont High (1982),3.7061855670103094,3.8742774566473988,0.16809188963708932
Donnie Brasco (1997),3.6645569620253164,3.8324420677361855,0.167885105710869
Dead Men Don't Wear Plaid (1982),3.1341463414634148,3.3017543859649123,0.16760804450149758
"Professional, The (a.k.a. Leon: The Professional) (1994)",3.973684210526316,4.1405184174624825,0.16683420693616657
Summer of Sam (1999),2.9390243902439024,3.1054313099041533,0.1664069196602509
"Peacemaker, The (1997)",2.9571428571428573,3.123076923076923,0.1659340659340658
Dazed and Confused (1993),3.567741935483871,3.7336065573770494,0.1658646218931783
Ben-Hur (1959),3.9765625,4.140625,0.1640625
U Turn (1997),2.9310344827586206,3.0950226244343892,0.1639881416757687
Mad Max (1979),3.523489932885906,3.687022900763359,0.16353296787745286
"Deer Hunter, The (1978)",3.97,4.133333333333334,0.16333333333333355
"Blob, The (1958)",3.0,3.1631205673758864,0.16312056737588643
Crumb (1994),3.936936936936937,4.1,0.1630630630630625
Phantasm (1979),3.0588235294117645,3.2195945945945947,0.16077106518283024
Easy Rider (1969),3.642857142857143,3.8036175710594313,0.16076042820228853
Dark City (1998),3.6837606837606836,3.844121532364597,0.16036084860391364
Beneath the Planet of the Apes (1970),2.8076923076923075,2.9680511182108624,0.16035881051855494
Casablanca (1942),4.300990099009901,4.461340206185567,0.1603501071756659
"Outlaw Josey Wales, The (1976)",3.896551724137931,4.056547619047619,0.15999589490968757
Breakdown (1997),3.292307692307692,3.449826989619377,0.1575192973116848
Star Trek: The Wrath of Khan (1982),3.7477064220183487,3.9040650406504067,0.15635861863205802
Real Genius (1985),3.5842696629213484,3.7393767705382435,0.15510710761689506
Broken Arrow (1996),2.7448979591836733,2.9,0.15510204081632661
Heartbreak Ridge (1986),3.2,3.354385964912281,0.15438596491228074
Miller's Crossing (1990),3.8805970149253732,4.034364261168385,0.15376724624301152
Shane (1953),3.7142857142857144,3.8674698795180724,0.153184165232358
Honeymoon in Vegas (1992),3.1137724550898205,3.2666666666666666,0.15289421157684613
Time Bandits (1981),3.5681818181818183,3.7206235011990407,0.15244168301722238
L.A. Confidential (1997),4.106007067137809,4.256678281068525,0.1506712139307158
Man on the Moon (1999),3.3694581280788176,3.520119225037258,0.15066109695844032
"Fish Called Wanda, A (1988)",3.8580246913580245,4.007984031936128,0.14995934057810345
Crimson Tide (1995),3.601449275362319,3.7508038585209005,0.14935458315858163
Stalag 17 (1953),4.104477611940299,4.253822629969419,0.1493450180291207
"Big Kahuna, The (2000)",3.2625,3.4107142857142856,0.1482142857142854
Batman (1989),3.482638888888889,3.63079615048119,0.14815726159230103
"Sting, The (1973)",4.208661417322834,4.355974842767296,0.14731342544446147
"Mariachi, El (1992)",3.563380281690141,3.70873786407767,0.14535758238752905
12 Angry Men (1957),4.184397163120567,4.328421052631579,0.1440238895110113
Who Framed Roger Rabbit? (1988),3.569377990430622,3.7132512671976827,0.14387327676706052
When We Were Kings (1996),4.204081632653061,4.3464912280701755,0.1424095954171145
Tombstone (1993),3.7529411764705882,3.8952991452991452,0.142357968828557
"39 Steps, The (1935)",3.9655172413793105,4.107692307692307,0.1421750663129968
Mallrats (1995),3.4347826086956523,3.5766016713091924,0.14181906261354005
Ghost Dog: The Way of the Samurai (1999),3.727272727272727,3.8687258687258685,0.14145314145314147
Heavy Metal (1981),3.4225352112676055,3.563071297989031,0.1405360867214256
Close Encounters of the Third Kind (1977),3.903654485049834,4.043478260869565,0.13982377581973138
"Thin Red Line, The (1998)",3.2777777777777777,3.41726618705036,0.1394884092725821
"Taking of Pelham One Two Three, The (1974)",3.6774193548387095,3.816326530612245,0.1389071757735354
Seven (Se7en) (1995),4.0,4.138285714285714,0.1382857142857139
Wyatt Earp (1994),3.1470588235294117,3.2838983050847457,0.13683948155533399
Clear and Present Danger (1994),3.6153846153846154,3.7511574074074074,0.13577279202279202
Soylent Green (1973),3.403225806451613,3.5388888888888888,0.13566308243727576
Back to the Future Part III (1990),3.13302752293578,3.267741935483871,0.13471441254809102
Raising Arizona (1987),3.9209809264305178,4.055295220243674,0.1343142938131563
"River Runs Through It, A (1992)",3.66120218579235,3.7954545454545454,0.13425235966219562
Key Largo (1948),3.9833333333333334,4.117302052785924,0.13396871945259026
Shampoo (1975),3.147727272727273,3.281081081081081,0.13335380835380795
Psycho (1960),4.117056856187291,4.25,0.13294314381270933
Better Off Dead... (1985),3.8190476190476192,3.9509536784741144,0.13190605942649514
Forbidden Planet (1956),3.8627450980392157,3.9937888198757765,0.13104372183656077
"Falcon and the Snowman, The (1984)",3.4047619047619047,3.5355450236966823,0.13078311893477768
Arachnophobia (1990),2.899641577060932,3.0294117647058822,0.1297701876449504
Total Recall (1990),3.573717948717949,3.7024940617577196,0.12877611303977066
Ed Wood (1994),3.6008583690987126,3.729106628242075,0.12824825914336246
Powder (1995),3.079710144927536,3.207818930041152,0.128108785113616
Return to Oz (1985),2.753846153846154,2.881516587677725,0.12767043383157128
Monty Python and the Holy Grail (1974),4.235795454545454,4.3632718524458705,0.12747639790041632
Rising Sun (1993),3.0652173913043477,3.1904761904761907,0.12525879917184302
Wayne's World 2 (1993),2.7865168539325844,2.9098837209302326,0.1233668669976482
Twelve Monkeys (1995),3.8453237410071943,3.9683698296836982,0.1230460886765039
Trading Places (1983),3.7333333333333334,3.8543247344461307,0.12099140111279727
Event Horizon (1997),2.414285714285714,2.5350467289719627,0.12076101468624856
"Nightmare on Elm Street 3: Dream Warriors, A (1987)",2.5434782608695654,2.6621621621621623,0.11868390129259687
"Lawnmower Man, The (1992)",2.558139534883721,2.6767485822306236,0.11860904734690259
Sphere (1998),2.5652173913043477,2.683741648106904,0.1185242568025564
This Is Spinal Tap (1984),4.088,4.206221198156682,0.1182211981566823
Pet Sematary (1989),2.8666666666666667,2.983673469387755,0.11700680272108821
"Paper Chase, The (1973)",3.746031746031746,3.8628318584070795,0.1168001123753335
Liar Liar (1997),3.413793103448276,3.5304878048780486,0.11669470142977278
"Devil's Advocate, The (1997)",3.345744680851064,3.4623824451410656,0.11663776429000183
Die Hard: With a Vengeance (1995),3.4615384615384617,3.577683615819209,0.11614515428074723
"Limey, The (1999)",3.588235294117647,3.704301075268817,0.11606578115116983
Romeo Must Die (2000),3.0425531914893615,3.158450704225352,0.11589751273599047
Invasion of the Body Snatchers (1956),3.8203125,3.936,0.11568749999999994
American Graffiti (1973),3.9404761904761907,4.055555555555555,0.11507936507936467
Friday (1995),3.5652173913043477,3.68,0.11478260869565249
Dr. No (1962),3.776595744680851,3.891304347826087,0.11470860314523579
Out of Sight (1998),3.7068062827225132,3.821478382147838,0.11467209942532497
Dog Day Afternoon (1975),3.877551020408163,3.9919093851132685,0.11435836470510541
Flirting With Disaster (1996),3.75,3.8632478632478633,0.11324786324786329
"Simple Plan, A (1998)",3.6623376623376624,3.774957698815567,0.11262003647790442
"Running Man, The (1987)",3.0987654320987654,3.211093990755008,0.11232855865624236
Tomorrow Never Dies (1997),3.352601156069364,3.4644412191582004,0.11184006308883632
Body Heat (1981),3.94392523364486,4.055415617128464,0.11149038348360385
"People vs. Larry Flynt, The (1996)",3.5,3.611111111111111,0.11111111111111116
My Favorite Year (1982),3.810810810810811,3.9210526315789473,0.11024182076813638
"Silence of the Lambs, The (1991)",4.2719546742209635,4.381944444444445,0.10998977022348111
Arthur (1981),3.348684210526316,3.4581151832460733,0.10943097271975732
Rushmore (1998),3.757142857142857,3.8659574468085105,0.10881458966565338
"Beach, The (2000)",2.6228070175438596,2.7313915857605178,0.10858456821665818
American Beauty (1999),4.238900634249472,4.347300564061241,0.10839992981176927
"Whole Nine Yards, The (2000)",3.296551724137931,3.4048140043763677,0.10826228023843676
"Ninth Gate, The (2000)",2.7903225806451615,2.8983050847457625,0.10798250410060106
Hoosiers (1986),3.830188679245283,3.93801652892562,0.1078278496803371
"Shining, The (1980)",4.02092050209205,4.128537735849057,0.10761723375700694
One Flew Over the Cuckoo's Nest (1975),4.3108108108108105,4.418423106947697,0.10761229613688617
Chinatown (1974),4.254901960784314,4.362365591397849,0.1074636306135357
"Man Who Knew Too Little, The (1997)",3.0714285714285716,3.1785714285714284,0.10714285714285676
Hellraiser (1987),3.022222222222222,3.128205128205128,0.10598290598290605
Crocodile Dundee (1986),3.3457943925233646,3.451289398280802,0.10549500575743753
Risky Business (1983),3.5603864734299515,3.6651162790697676,0.10472980563981604
On the Waterfront (1954),4.190476190476191,4.295165394402035,0.10468920392584469
Field of Dreams (1989),3.8324324324324324,3.9365351629502574,0.10410273051782504
"Jerk, The (1979)",3.6608695652173915,3.7641921397379914,0.1033225745205999
Star Wars: Episode I - The Phantom Menace (1999),3.328326180257511,3.4310538116591927,0.10272763140168184
"Avengers, The (1998)",1.9152542372881356,2.017467248908297,0.10221301162016139
Cop Land (1997),3.2758620689655173,3.3777777777777778,0.10191570881226042
Diner (1982),3.845,3.94679186228482,0.10179186228481996
Rosemary's Baby (1968),3.7463414634146344,3.8481262327416172,0.10178476932698288
Excalibur (1981),3.731034482758621,3.83249581239531,0.10146132963668908
Crimes and Misdemeanors (1989),3.973684210526316,4.07514450867052,0.10146029814420388
Moonraker (1979),3.1025641025641026,3.2038327526132404,0.10126865004913777
From Russia with Love (1963),3.801980198019802,3.9029850746268657,0.10100487660706392
JFK (1991),3.676829268292683,3.777027027027027,0.10019775873434433
Contact (1997),3.6902356902356903,3.7898617511520736,0.09962606091638326
Pump Up the Volume (1990),3.4183673469387754,3.5159817351598175,0.09761438822104207
Being There (1979),3.937007874015748,4.0344827586206895,0.09747488460494136
"Bronx Tale, A (1993)",3.8545454545454545,3.951923076923077,0.0973776223776226
"Nightmare Before Christmas, The (1993)",3.646840148698885,3.7441540577716643,0.09731390907277948
Tequila Sunrise (1988),3.0140845070422535,3.1106382978723404,0.09655379083008686
"Bridge on the River Kwai, The (1957)",4.304964539007092,4.401505646173149,0.09654110716605668
"Mis�rables, Les (1998)",3.6989247311827955,3.7951807228915664,0.09625599170877086
"Godfather: Part III, The (1990)",3.267123287671233,3.3630573248407645,0.09593403716953164
Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),4.481132075471698,4.576628352490421,0.09549627701872332
Blood Simple (1984),4.140350877192983,4.235408560311284,0.0950576831183012
Rocky IV (1985),2.5609756097560976,2.655688622754491,0.09471301299839352
Deep Impact (1998),3.088607594936709,3.1831750339213025,0.09456743898459363
Ghostbusters (1984),3.8339622641509434,3.928528164748637,0.09456590059769354
"Doors, The (1991)",3.337142857142857,3.4316831683168316,0.09454031117397443
"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",3.3085106382978724,3.402321083172147,0.0938104448742747
Highlander (1986),3.7672413793103448,3.8608,0.09355862068965504
"Insider, The (1999)",3.991701244813278,4.08398133748056,0.09228009266728154
Pinocchio (1940),3.6866666666666665,3.778735632183908,0.09206896551724153
Repo Man (1984),3.6076923076923078,3.6988727858293076,0.09118047813699981
